product,issue,sub_product,timely,company_response,submitted_via,company,date_received,state,sub_issue,common_complaints
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,Lendmark Financial Services,08-2024,WV,Loan sold or transferred to another company,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,M&T BANK CORPORATION,08-2024,PA,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,Mercedes Benz Financial Services,08-2024,AK,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,"Mid-Atlantic Finance Co., Inc.",08-2024,KS,Loan sold or transferred to another company,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,NAVY FEDERAL CREDIT UNION,08-2024,HI,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,OneMain Finance Corporation,08-2024,WI,Problem with the interest rate,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,PENTAGON FEDERAL CREDIT UNION,03-2024,GU,Problem with additional products or services purchased with the loan,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,PENTAGON FEDERAL CREDIT UNION,08-2024,WV,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,PNC Bank N.A.,08-2024,IA,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,"SANTANDER HOLDINGS USA, INC.",07-2024,MT,Problem with additional products or services purchased with the loan,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,"SANTANDER HOLDINGS USA, INC.",08-2024,LA,Problem with fees charged,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,TOYOTA MOTOR CREDIT CORPORATION,08-2024,ID,Problem with additional products or services purchased with the loan,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,"UPGRADE, INC.",06-2024,ME,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,08-2024,AL,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,08-2024,DE,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,08-2024,ID,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,"Westlake Services, LLC",08-2024,NC,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with explanation,Web,"Westlake Services, LLC",08-2024,NH,Billing problem,1
Vehicle loan or lease,Managing the loan or lease,Loan,Yes,Closed with monetary relief,Web,NAVY FEDERAL CREDIT UNION,08-2024,HI,Problem with fees charged,1
Vehicle loan or lease,Problem with a company's investigation into an existing problem,Lease,Yes,Closed with explanation,Web,NISSAN MOTOR ACCEPTANCE COMPANY LLC,08-2024,VT,Their investigation did not fix an error on your report,1
Vehicle loan or lease,Problem with a company's investigation into an existing problem,Lease,Yes,Closed with explanation,Web,TOYOTA MOTOR CREDIT CORPORATION,08-2024,MN,Their investigation did not fix an error on your report,1
Vehicle loan or lease,Problem with a company's investigation into an existing problem,Loan,Yes,Closed with explanation,Web,CREDIT ACCEPTANCE CORPORATION,08-2024,OH,Their investigation did not fix an error on your report,1
Vehicle loan or lease,Problem with a company's investigation into an existing problem,Loan,Yes,Closed with explanation,Web,TRUIST FINANCIAL CORPORATION,08-2024,MD,Investigation took more than 30 days,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,No,Untimely response,Web,U DRIVE ACCEPTANCE CORPORATION,08-2024,NM,Termination fees or other problem when ending the lease early,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,AMERICAN HONDA FINANCE CORP,08-2024,TN,Problem when attempting to purchase vehicle at the end of the lease,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,"Firstsource Business Process Services, LLC",08-2024,CA,Termination fees or other problem when ending the lease early,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,"General Motors Financial Company, Inc.",08-2024,RI,Termination fees or other problem when ending the lease early,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,HYUNDAI CAPITAL AMERICA,04-2024,GU,Problem while selling or giving up the vehicle,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,NISSAN MOTOR ACCEPTANCE COMPANY LLC,07-2024,HI,"Excess mileage, damage, or wear fees, or other problem after the lease is finished",1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,"SANTANDER HOLDINGS USA, INC.",08-2024,KY,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,TOYOTA MOTOR CREDIT CORPORATION,08-2024,MN,Problem when attempting to purchase vehicle at the end of the lease,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with explanation,Web,World Omni Financial Corp.,08-2024,NJ,"Excess mileage, damage, or wear fees, or other problem after the lease is finished",1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with monetary relief,Web,"BMO Bank, N.A.",08-2024,ID,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Lease,Yes,Closed with non-monetary relief,Web,"General Motors Financial Company, Inc.",08-2024,MI,Problem while selling or giving up the vehicle,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Phone,PENTAGON FEDERAL CREDIT UNION,08-2024,PR,Problem while selling or giving up the vehicle,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Phone,U.S. BANCORP,03-2024,VT,Problem with paying off the loan,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Referral,"CITIZENS FINANCIAL GROUP, INC.",08-2024,CT,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Referral,WELLS FARGO & COMPANY,08-2024,NV,Problem with paying off the loan,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"American Credit Acceptance, LLC",08-2024,DE,Problem with paying off the loan,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2024,HI,Problem while selling or giving up the vehicle,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2024,OR,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"BMW Financial Services NA, LLC",08-2024,CO,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,Harley Davidson Financial Services Inc,08-2024,KY,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,06-2024,MT,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"Roadrunner Account Services, LLC",01-2024,VI,Problem related to refinancing,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"SANTANDER HOLDINGS USA, INC.",04-2024,AK,Problem related to refinancing,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,TD BANK US HOLDING COMPANY,08-2024,IA,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,TOYOTA MOTOR CREDIT CORPORATION,08-2024,WI,Problem with paying off the loan,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,04-2024,MT,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,08-2024,MO,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,08-2024,WI,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"Westlake Services, LLC",06-2024,SD,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,"Westlake Services, LLC",08-2024,WA,Problem with paying off the loan,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with explanation,Web,ZIONS BANCORPORATION,03-2024,MT,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with monetary relief,Web,"STAT Financial, Inc.",03-2024,VT,Problem related to refinancing,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with non-monetary relief,Phone,MOUNTAIN AMERICA FEDERAL CREDIT UNION,05-2024,WY,Problem related to refinancing,1
Vehicle loan or lease,Problems at the end of the loan or lease,Loan,Yes,Closed with non-monetary relief,Web,"HUNTINGTON NATIONAL BANK, THE",03-2024,SD,Unable to receive car title or other problem after the loan is paid off,1
Vehicle loan or lease,Repossession,Lease,Yes,Closed with explanation,Web,Mercedes Benz Financial Services,08-2024,FL,Notice to repossess,1
Vehicle loan or lease,Repossession,Lease,Yes,Closed with explanation,Web,"SANTANDER HOLDINGS USA, INC.",08-2024,LA,Loan balance remaining after the vehicle is repossessed and sold,1
Vehicle loan or lease,Repossession,Lease,Yes,Closed with explanation,Web,"Westlake Services, LLC",07-2024,VT,Lender trying to repossess or disable the vehicle,1
Vehicle loan or lease,Repossession,Lease,Yes,Closed with monetary relief,Web,CREDIT ACCEPTANCE CORPORATION,08-2024,KY,Account reinstatement or redemption after repossession,1
Vehicle loan or lease,Repossession,Lease,Yes,Closed with non-monetary relief,Web,"BMO Bank, N.A.",04-2024,VT,Lender trying to repossess or disable the vehicle,1
Vehicle loan or lease,Repossession,Loan,No,Closed with explanation,Web,Titanium Funds,08-2024,UT,Deficiency balance after repossession,1
Vehicle loan or lease,Repossession,Loan,No,Closed with explanation,Web,Titanium Funds,08-2024,UT,Notice to repossess,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Phone,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2024,IN,Account reinstatement or redemption after repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Phone,CAPITAL ONE FINANCIAL CORPORATION,08-2024,RI,Voluntary repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,ALLY FINANCIAL INC.,08-2024,AR,Voluntary repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,AMERICA FIRST FEDERAL CREDIT UNION,08-2024,UT,Voluntary repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,Bridgecrest Acceptance Corporation,08-2024,TX,Account reinstatement or redemption after repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,"Byrider Franchising, LLC",08-2024,IA,Loan balance remaining after the vehicle is repossessed and sold,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,CREDIT ACCEPTANCE CORPORATION,08-2024,NJ,Deficiency balance after repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,CREDIT ACCEPTANCE CORPORATION,08-2024,VA,Voluntary repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,Experian Information Solutions Inc.,08-2024,NC,Voluntary repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,FC HoldCo LLC,08-2024,WA,Loan balance remaining after the vehicle is repossessed and sold,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,FIFTH THIRD FINANCIAL CORPORATION,08-2024,ND,Loan balance remaining after the vehicle is repossessed and sold,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,FORD MOTOR CREDIT CO.,08-2024,CO,Account reinstatement or redemption after repossession,1
Vehicle loan or lease,Repossession,Loan,Yes,Closed with explanation,Web,FULTON FINANCIAL CORPORATION,08-2024,PA,Account reinstatement or redemption after repossession,1
